Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
64111;5.4191666666666665;43.297777777777775;"43°17'52.000""N 5°25'9.000""E";13212;ST JEAN DU DESERT;10-12 BD  DU GARLABAN;13012;MARSEILLE 12E ARRONDISSEMENT;Immeuble;22.0;"Copropriété, Syndic, SCI"
73229;5.5777777777777775;43.415;"43°24'54.000""N 5°34'40.000""E";13013;LE CHÂTEAU;"";13720;BELCODENE;Pylône autostable;21.0;TOTEM
73431;5.3438888888888885;43.378055555555555;"43°22'41.000""N 5°20'38.000""E";13071;"";CHEM LE VAL BÂT.3;13170;PENNES MIRABEAU;Immeuble;22.0;Société HLM
73499;5.3675;43.397777777777776;"43°23'52.000""N 5°22'3.000""E";13106;CHAPELLE;R DU VALLON DU MAIRE;13240;SEPTEMES LES VALLONS;Monument religieux;18.0;"Commune, communauté de commune"
73537;5.3886111111111115;43.27027777777778;"43°16'13.000""N 5°23'19.000""E";13208;"";343 AV DU PRADO CTRE TÉLÉPHONIQUE;13008;MARSEILLE 8E ARRONDISSEMENT;Immeuble;20.0;ORANGE Services Fixes
73541;5.389722222222222;43.27472222222222;"43°16'29.000""N 5°23'23.000""E";13208;"";258 AV DU PRADO BRICORAMA;13008;MARSEILLE 8E ARRONDISSEMENT;Bâtiment;40.0;"Copropriété, Syndic, SCI"
73703;5.542222222222222;43.21333333333333;"43°12'48.000""N 5°32'32.000""E";13022;"";"AV DE REVESTEL LA VIGIE DE L'ARÈNE - BÂT.B";13260;CASSIS;Immeuble;16.0;"Copropriété, Syndic, SCI"
73741;5.608333333333333;43.175555555555555;"43°10'32.000""N 5°36'30.000""E";13028;VIEUX PORT;"17, R DES POILUS";13600;CIOTAT;Immeuble;24.0;Particulier
105860;5.855;43.39277777777778;"43°23'34.000""N 5°51'18.000""E";83110;ST-JAUME;RTE DE BRIGNOLES;83170;ROUGIERS;Immeuble;18.0;"Coopérative Agricole, Vinicole"
133633;4.836111111111111;43.408055555555556;"43°24'29.000""N 4°50'10.000""E";13039;PORT AUTONOME;MÔLE GRAVELEAU TERMINAL DES CONTENEURS;13270;FOS SUR MER;Immeuble;24.0;"Copropriété, Syndic, SCI"
141627;5.364444444444445;43.30111111111111;"43°18'4.000""N 5°21'52.000""E";13202;"";1 R MARCHETTI;13002;MARSEILLE 2E ARRONDISSEMENT;Immeuble;28.0;"Copropriété, Syndic, SCI"
142287;5.3597222222222225;43.233333333333334;"43°14'0.000""N 5°21'35.000""E";13208;"";"40, AV DE LA MADRAGUE DE MONTREDON";13008;MARSEILLE 8E ARRONDISSEMENT;Immeuble;19.0;Société HLM
145182;5.381666666666667;43.285;"43°17'6.000""N 5°22'54.000""E";13206;"";55 R EDMOND ROSTAND;13006;MARSEILLE 6E ARRONDISSEMENT;Immeuble;32.0;"Copropriété, Syndic, SCI"
147284;5.351666666666667;43.388333333333335;"43°23'18.000""N 5°21'6.000""E";13106;"";38B CHEM DE LA BEDOULE;13240;SEPTEMES LES VALLONS;Pylône autostable;25.0;TOTEM
207895;5.555555555555555;43.284166666666664;"43°17'3.000""N 5°33'20.000""E";13005;"";TRAVERSE DE LA MUÉE LES LILAS;13400;AUBAGNE;Immeuble;18.0;Particulier
241446;5.366388888888889;43.27583333333333;"43°16'33.000""N 5°21'59.000""E";13207;"";341 CHEM DU ROUCAS BLANC;13007;MARSEILLE 7E ARRONDISSEMENT;Immeuble;14.0;Association
268039;5.0247222222222225;43.41111111111111;"43°24'40.000""N 5°1'29.000""E";13056;"";R DES ORMEAUX;13500;MARTIGUES;Pylône autostable;12.0;TOTEM
273632;5.439722222222223;43.31111111111111;"43°18'40.000""N 5°26'23.000""E";13212;"";1 BD DES FAUVETTES;13012;MARSEILLE 12E ARRONDISSEMENT;Bâtiment;13.0;Particulier
275376;5.37;43.399166666666666;"43°23'57.000""N 5°22'12.000""E";13106;"";"86, AV. DU 8 MAI 1945";13240;SEPTEMES LES VALLONS;Pylône autostable;12.0;TOTEM
285965;5.249444444444444;43.4325;"43°25'57.000""N 5°14'58.000""E";13117;"";2 RUE DE VIENNE ZI LES ESTROUBLANCS;13127;VITROLLES;Immeuble;14.0;"Copropriété, Syndic, SCI"
310295;5.355;43.345555555555556;"43°20'44.000""N 5°21'18.000""E";13215;"";"516, CHEM DE LA MADRAGUE VILLE";13015;MARSEILLE 15E ARRONDISSEMENT;Bâtiment;29.0;Société HLM
429839;5.368611111111111;43.343333333333334;"43°20'36.000""N 5°22'7.000""E";13215;"";30 AV DE BOISBAUDRAN;13015;MARSEILLE 15E ARRONDISSEMENT;Pylône tubulaire;20.0;ORANGE
435078;5.3902777777777775;43.24888888888889;"43°14'56.000""N 5°23'25.000""E";13208;"";122 AV DE HAMBOURG;13008;MARSEILLE 8E ARRONDISSEMENT;Bâtiment;31.0;Société Privée
436503;5.256111111111111;43.409444444444446;"43°24'34.000""N 5°15'22.000""E";13102;LE PAS DES BROQUETTES;CHEMIN DE LA CARRÈRE DÉCHETTERIE;13730;SAINT VICTORET;Pylône autostable;20.5;ATC FRANCE
438142;5.561111111111111;43.21;"43°12'36.000""N 5°33'40.000""E";13022;BAOU DE LA SAOUPE;ROUTE DES CRÊTES;13260;CASSIS;Pylône autostable;30.0;TDF
441146;5.355555555555555;43.21083333333333;"43°12'39.000""N 5°21'20.000""E";13208;CALLELONGUE;ANCIEN SEMAPHORE;13008;MARSEILLE 8E ARRONDISSEMENT;Sémaphore;17.2;"Etat, Ministère"
441257;5.0872222222222225;43.367777777777775;"43°22'4.000""N 5°5'14.000""E";13056;"";233 ROUTE DE SAUSSET COOP VINICOLE;13117;MARTIGUES;Bâtiment;16.0;"Coopérative Agricole, Vinicole"
441285;5.206388888888889;43.35305555555556;"43°21'11.000""N 5°12'23.000""E";13033;LA VIERGE;PASSAGE DE CHANTEGRIVE;13820;ENSUES LA REDONNE;Pylône autostable;45.0;TDF
442061;5.496666666666667;43.294444444444444;"43°17'40.000""N 5°29'48.000""E";13211;"";CH DE LA BUZINE QUARTIER ST MENET;13011;MARSEILLE 11E ARRONDISSEMENT;Bâtiment;26.0;Société Privée
445447;5.633055555555556;43.22388888888889;"43°13'26.000""N 5°37'59.000""E";13023;LES DEVENS EST;CHEM A540;13600;CEYRESTE;Pylône autostable;14.0;TDF
446604;5.101388888888889;43.340833333333336;"43°20'27.000""N 5°6'5.000""E";13104;LE GRAND VALLAT;RÉSERVOIR DU GRAND VALLAT AV DES 3 COMMUNES;13960;SAUSSET LES PINS;Pylône autostable;37.0;HIVORY
450209;5.575277777777778;43.288333333333334;"43°17'18.000""N 5°34'31.000""E";13005;"";AV DE VERDUN INTERSEC AVEC RES LE GAL;13400;AUBAGNE;Immeuble;26.0;Société HLM
450466;5.670277777777778;43.261944444444445;"43°15'43.000""N 5°40'13.000""E";13030;"COL DE L'ANGE";"LE LION D'OR D.1";13780;CUGES LES PINS;Pylône autostable;45.0;TDF
451347;5.458611111111111;43.31805555555555;"43°19'5.000""N 5°27'31.000""E";13212;"";"240-244, AV DES POILUS CLINIQUE CHANTECLER - S.A. AQUAVIVA";13012;MARSEILLE 12E ARRONDISSEMENT;Immeuble;35.0;Société Privée
457404;5.578611111111111;43.22083333333333;"43°13'15.000""N 5°34'43.000""E";13022;LE PAS DE BELLEFILLE;LE BAOU DE REDON PRES D.559 - SENTIER TERRAIN;13260;CASSIS;Mât;4.0;"Commune, communauté de commune"
459122;5.574722222222222;43.35888888888889;"43°21'32.000""N 5°34'29.000""E";13086;GARLABAN;MONT DES MARSEILLAIS;13360;ROQUEVAIRE;Pylône autostable;43.0;TDF
460709;5.918888888888889;43.43472222222222;"43°26'5.000""N 5°55'8.000""E";83140;"";CHEM DE GARRADE DOMAINE STE GENEVIÈVE;83170;TOURVES;Pylône autostable;30.0;ATC FRANCE
460767;4.946944444444444;43.43222222222222;"43°25'56.000""N 4°56'49.000""E";13039;LES SALINS;PL DES ARÈNES PYLONE RTE;13270;FOS SUR MER;Pylône autostable;54.0;RTE
462053;5.664166666666667;43.229166666666664;"43°13'45.000""N 5°39'51.000""E";13023;LE TÉLÉGRAPHE;RD 3 PISTE DFCI AVEC BARRIÈRE PRÈS CHEM CHARRE ET STATION MÉTÉO;13600;CEYRESTE;Pylône autostable;26.0;CELLNEX
466780;5.309722222222222;43.364444444444445;"43°21'52.000""N 5°18'35.000""E";13216;"";152 CHEM DE LA NERTHE SOMETO;13016;MARSEILLE 16E ARRONDISSEMENT;Bâtiment;16.0;"Copropriété, Syndic, SCI"
467766;5.460277777777778;43.305277777777775;"43°18'19.000""N 5°27'37.000""E";13212;"";33 TRAVERSE DE LA MARTINE TRAVERSE DES CAILLOLS;13012;MARSEILLE 12E ARRONDISSEMENT;Pylône tubulaire;20.0;ORANGE
469983;5.8475;43.28333333333333;"43°17'0.000""N 5°50'51.000""E";83127;STE CROIX;PRES DE LA RD 2;83870;SIGNES;Pylône autostable;35.0;TDF
470308;5.645555555555555;43.18888888888889;"43°11'20.000""N 5°38'44.000""E";13028;FONTSTE;RD 559;13600;CIOTAT;Immeuble;14.0;Société Privée
473248;5.578333333333333;43.38916666666667;"43°23'21.000""N 5°34'42.000""E";13073;LE VERT CLOS;CH DES IRIS;13124;PEYPIN;Pylône haubané;21.0;TDF
474512;5.411111111111111;43.235277777777775;"43°14'7.000""N 5°24'40.000""E";13209;"";213 CHEM DE MORGIOU RES BEAUVALLON CTRE;13009;MARSEILLE 9E ARRONDISSEMENT;Immeuble;34.0;"Copropriété, Syndic, SCI"
474559;5.673611111111111;43.36611111111111;"43°21'58.000""N 5°40'25.000""E";13007;LES LAGETS;QUARTIER LES LAGETS RELAIS DE REDIFFUSION TDF;13390;AURIOL;Pylône autostable;43.0;TDF
474611;5.570277777777778;43.25416666666667;"43°15'15.000""N 5°34'13.000""E";13085;BARRE ROCHEUSE;RÉÉMETTEUR TDF DE CARNOUX;13830;ROQUEFORT LA BEDOULE;Pylône autostable;35.0;TDF
474651;5.323611111111111;43.38583333333333;"43°23'9.000""N 5°19'25.000""E";13071;"";"LA TÊTE D'AUGUSTE LA GAVOTTE";13170;PENNES MIRABEAU;Tour hertzienne;64.0;TDF
475629;5.586388888888889;43.26555555555556;"43°15'56.000""N 5°35'11.000""E";13085;"";"ECHANGEUR DE CARNOUX PR 27,3";13830;ROQUEFORT LA BEDOULE;Pylône autostable;15.0;"Sociétés d'Autoroutes"
479301;5.52;43.30305555555555;"43°18'11.000""N 5°31'12.000""E";13211;"";46 R ARNOULD EOURES;13011;MARSEILLE 11E ARRONDISSEMENT;pylône arbre;21.0;ATC FRANCE
481308;5.552222222222222;43.251666666666665;"43°15'6.000""N 5°33'8.000""E";13119;LE MUSSUGUET;AV AUGUSTE INGRES/DE LATTRE DE TASSIGNY OPAC SUD;13470;CARNOUX EN PROVENCE;Immeuble;15.0;Société HLM
482587;5.217222222222222;43.41638888888889;"43°24'59.000""N 5°13'2.000""E";13054;"";"1,R ST EXUPERY RÉSIDENCE ROLAND GARROS";13700;MARIGNANE;Immeuble;32.0;"Copropriété, Syndic, SCI"
484241;5.407222222222222;43.329166666666666;"43°19'45.000""N 5°24'26.000""E";13213;"";R DU PÉRAS HLM  LES OLIVIERS B5;13013;MARSEILLE 13E ARRONDISSEMENT;Immeuble;52.0;Société HLM
485496;5.759166666666666;43.179722222222225;"43°10'47.000""N 5°45'33.000""E";83027;LE HAUT MOUTIN;VEYROLE PYLÔNE TDF DU CASTELLET;83740;CADIERE D AZUR;Pylône autostable;19.0;TDF
491302;5.419444444444444;43.25361111111111;"43°15'13.000""N 5°25'10.000""E";13209;"";21 ALL DES PINS POLY-CLINIQUE CLAIRVAL;13009;MARSEILLE 9E ARRONDISSEMENT;Immeuble;24.0;Société Privée
493324;5.8375;43.16916666666667;"43°10'9.000""N 5°50'15.000""E";83053;LA REYNAUDE;"CHEM DE L'ENCHRESTINE RESERVOIR";83330;EVENOS;Pylône haubané;31.7;ATC FRANCE
495260;5.366666666666666;43.303333333333335;"43°18'12.000""N 5°22'0.000""E";13202;TUNNEL DE LA MAJOR;AV ROBERT SCHUMAN (SOUS) PRES DE LA GARE DE LA JOL;13002;MARSEILLE 2E ARRONDISSEMENT;Tunnel;5.5;"Commune, communauté de commune"
499162;5.364722222222222;43.333888888888886;"43°20'2.000""N 5°21'53.000""E";13215;"";280 R DE LYON;13015;MARSEILLE 15E ARRONDISSEMENT;Immeuble;19.0;"Copropriété, Syndic, SCI"
499548;5.049444444444444;43.42138888888889;"43°25'17.000""N 5°2'58.000""E";13056;LE POLLUX;ALLÉE JEAN COCTEAU;13117;MARTIGUES;Immeuble;35.0;Société HLM
502133;5.386388888888889;43.300555555555555;"43°18'2.000""N 5°23'11.000""E";13201;"";15 COURS JOSEPH THIERRY;13001;MARSEILLE 1ER ARRONDISSEMENT;Bâtiment;38.0;"Copropriété, Syndic, SCI"
502819;5.992222222222222;43.36888888888889;"43°22'8.000""N 5°59'32.000""E";83108;LES HAUTES LOUBES;"";83136;ROQUEBRUSSANNE;Pylône autostable;64.0;TDF
502857;5.9925;43.368611111111115;"43°22'7.000""N 5°59'33.000""E";83108;LES HAUTES LOUBES;"";83136;ROQUEBRUSSANNE;Pylône autostable;22.0;ORANGE Services Fixes
508815;5.795277777777778;43.242777777777775;"43°14'34.000""N 5°47'43.000""E";83035;"";ROUTE DES HAUTS DU CAMP STATION TDF DU BEAUSSET PROCHE RN 8;83330;CASTELLET;Pylône autostable;37.0;TDF
523111;5.599722222222223;43.20777777777778;"43°12'28.000""N 5°35'59.000""E";13028;"";9228 AV DU MISTRAL ZI ATHELIA IV;13600;CIOTAT;Immeuble;13.8;Société Privée
531566;5.213055555555556;43.43;"43°25'48.000""N 5°12'47.000""E";13054;"";"RTE DE LA PLAGE RES. LA ROSE DES VENTS, BAT C9";13700;MARIGNANE;Bâtiment;16.0;"Copropriété, Syndic, SCI"
531796;5.256666666666667;43.43222222222222;"43°25'56.000""N 5°15'24.000""E";13117;"";14 AV DE ROME ZI LES ESTROUBLANS TRANSPORT MAZETTI;13127;VITROLLES;Pylône tubulaire;18.0;TOTEM
536938;5.168333333333333;43.38027777777778;"43°22'49.000""N 5°10'6.000""E";13026;"";R DU GRAND JAS CITE LE GRAND JAS;13220;CHATEAUNEUF LES MARTIGUES;Immeuble;19.0;Société HLM
538703;5.924166666666666;43.184444444444445;"43°11'4.000""N 5°55'27.000""E";83103;LES CRUES;STADE DE LA RIPELLE;83200;REVEST LES EAUX;Mât métallique;12.0;"Commune, communauté de commune"
538989;5.373611111111111;43.31611111111111;"43°18'58.000""N 5°22'25.000""E";13203;ST MAURONT;"83, R FÉLIX PIAT R RENÉ CASSIN";13003;MARSEILLE 3E ARRONDISSEMENT;Bâtiment;50.0;ORANGE Services Fixes
541331;4.7283333333333335;43.41388888888889;"43°24'50.000""N 4°43'42.000""E";13004;SALIN DE GIRAUD;ROND-POINT CHARLES DE GAULLE;13280;ARLES;Pylône autostable;33.0;TOTEM
542205;4.907777777777778;43.43833333333333;"43°26'18.000""N 4°54'28.000""E";13039;LE CAVAOU;USINE SOLLAC;13270;FOS SUR MER;"Château d'eau - réservoir";61.0;Société Privée
553793;5.798611111111111;43.251666666666665;"43°15'6.000""N 5°47'55.000""E";83035;"";3100 RTE DES HAUTS DU CAMPS CIRCUIT AUTOMOBILE DU CASTELLET;83330;CASTELLET;Pylône tubulaire;26.0;TOTEM
555025;5.411944444444444;43.30083333333334;"43°18'3.000""N 5°24'43.000""E";13212;"";46 BD MERLE CITÉ MENTON;13012;MARSEILLE 12E ARRONDISSEMENT;Immeuble;24.0;Société HLM
557673;5.604722222222222;43.34722222222222;"43°20'50.000""N 5°36'17.000""E";13086;LES PLÂTRIÈRES - ST ROCH;D.45 - CHEM DE TERRE STATION TDF DE ROQUEVAIRE 2;13360;ROQUEVAIRE;Pylône autostable;35.0;TDF
558486;5.3758333333333335;43.23638888888889;"43°14'11.000""N 5°22'33.000""E";13208;"";AV. DU CORAIL ECOLE NATIONALE MARINE MARCHANDE;13008;MARSEILLE 8E ARRONDISSEMENT;Immeuble;23.0;"Etat, Ministère"
558850;5.3675;43.35305555555556;"43°21'11.000""N 5°22'3.000""E";13215;LES AYGALADES;28 BD DE LA PADOUANE;13015;MARSEILLE 15E ARRONDISSEMENT;Immeuble;31.0;Société HLM
561665;5.059722222222222;43.34027777777778;"43°20'25.000""N 5°3'35.000""E";13056;LES BASTIDES;ROUTE DES BASTIDES;13117;MARTIGUES;Pylône tubulaire;24.0;TOTEM
565907;4.9927777777777775;43.415277777777774;"43°24'55.000""N 4°59'34.000""E";13077;LE GRAND COLLE;R JULES VALLÈS RTE GET PROVENCE ALPES DU SUD;13110;PORT DE BOUC;Pylône autostable;18.0;RTE
566779;5.789444444444444;43.19583333333333;"43°11'45.000""N 5°47'22.000""E";83035;LES PUECHS;CHEM DE LA SALSEPAREILLE PROCHE D226;83330;CASTELLET;Pylône tubulaire;13.0;TOTEM
567619;5.486944444444444;43.33138888888889;"43°19'53.000""N 5°29'13.000""E";13002;"";AV DE PROVENCE LABORATOIRE LAPHAL;13190;ALLAUCH;Immeuble;14.0;"Copropriété, Syndic, SCI"
571015;5.4094444444444445;43.324444444444445;"43°19'28.000""N 5°24'34.000""E";13213;"";AV. COROT - BÂT. 12-13 - CITÉ BELLEVUE;13013;MARSEILLE 13E ARRONDISSEMENT;Bâtiment;37.0;Société HLM
571303;5.3869444444444445;43.29611111111111;"43°17'46.000""N 5°23'13.000""E";13205;"";1 PL JEAN JAURÈS;13005;MARSEILLE 5E ARRONDISSEMENT;Bâtiment;24.0;Société Privée
571693;5.595833333333333;43.20583333333333;"43°12'21.000""N 5°35'45.000""E";13028;"";AV DU JUJUBIER;13600;CIOTAT;Bâtiment;33.0;Société Privée
572833;5.402777777777778;43.26888888888889;"43°16'8.000""N 5°24'10.000""E";13209;LE MAGRITTE;24-26 BD STE-MARGUERITE BD DE LA PUGETTE;13009;MARSEILLE 9E ARRONDISSEMENT;Immeuble;24.0;"Copropriété, Syndic, SCI"
572868;5.186111111111111;43.37777777777778;"43°22'40.000""N 5°11'10.000""E";13026;LA DAMIANE;D.9;13220;CHATEAUNEUF LES MARTIGUES;Pylône tubulaire;20.0;TOTEM
573950;5.720277777777778;43.38472222222222;"43°23'5.000""N 5°43'13.000""E";83120;LA CASTILLONNE;"QUARTIER DE LA BRISE BASSIN D'ALIMENTATION";83640;SAINT ZACHARIE;Mât;5.0;ORANGE
573957;5.720277777777778;43.38472222222222;"43°23'5.000""N 5°43'13.000""E";83120;LA CASTILLONNE;"QUARTIER DE LA BRISE BASSIN D'ALIMENTATION";83640;SAINT ZACHARIE;Mât;5.0;ORANGE
576926;5.359444444444445;43.28138888888889;"43°16'53.000""N 5°21'34.000""E";13207;"";2 R DES FLOTS BLEUS;13007;MARSEILLE 7E ARRONDISSEMENT;Immeuble;17.5;Société Privée
577554;5.391388888888889;43.269444444444446;"43°16'10.000""N 5°23'29.000""E";13208;ST GINIEZ;1 R LÉON PAULET ENTRÉE N° 19;13008;MARSEILLE 8E ARRONDISSEMENT;Bâtiment;44.0;Société HLM
578166;5.365;43.28777777777778;"43°17'16.000""N 5°21'54.000""E";13207;"";6/12 R DE CANDOLLE CENTRAL TELEPHONIQUE;13007;MARSEILLE 7E ARRONDISSEMENT;Immeuble;27.0;ORANGE Services Fixes
578172;5.383333333333334;43.30638888888889;"43°18'23.000""N 5°23'0.000""E";13203;"";84 BD  NATIONAL;13003;MARSEILLE 3E ARRONDISSEMENT;Bâtiment;31.0;"Copropriété, Syndic, SCI"
579023;5.239166666666667;43.429722222222225;"43°25'47.000""N 5°14'21.000""E";13117;LES ESTROUBLANCS;RUE DE COPENHAGUE/AVENUE DE LONDRES;13127;VITROLLES;Pylône autostable;12.0;TOTEM
579511;5.345833333333333;43.375277777777775;"43°22'31.000""N 5°20'45.000""E";13071;"";94 BD MARIUS BRÉMOND;13170;PENNES MIRABEAU;Immeuble;16.0;Particulier
579970;5.481111111111111;43.298611111111114;"43°17'55.000""N 5°28'52.000""E";13211;"";262/264 RTE DES 3 LUCS;13011;MARSEILLE 11E ARRONDISSEMENT;Pylône tubulaire;12.0;TOTEM
582014;5.970833333333333;43.24861111111111;"43°14'55.000""N 5°58'15.000""E";83077;FORET DOMANIALE DES MORIERES;"L'AVELANIER - LA PLAINE DE JEAN BLANC CROS DE VALBELLE SITE TDF DE LA ROQUEBRUSSANNE";83136;MEOUNES LES MONTRIEUX;Pylône autostable;47.0;TDF
583591;5.333055555555555;43.35916666666667;"43°21'33.000""N 5°19'59.000""E";13216;"";123 R RABELAIS ANNEXE MAIRIE;13016;MARSEILLE 16E ARRONDISSEMENT;Bâtiment;19.0;"Commune, communauté de commune"
588961;5.552777777777778;43.286944444444444;"43°17'13.000""N 5°33'10.000""E";13005;"";AV PIERRE BROSSOLETTE HLM LA TOURELLE;13400;AUBAGNE;Immeuble;44.3;Société HLM
597623;5.567222222222222;43.301944444444445;"43°18'7.000""N 5°34'2.000""E";13005;LE PONT PIN VERT;ALLÉE DU DR LÉGER;13400;AUBAGNE;Pylône autostable;25.0;HIVORY
598626;5.378611111111111;43.33222222222222;"43°19'56.000""N 5°22'43.000""E";13214;LES ARNAVAUX;BD DANIÈLE CASANOVA CITÉ JEAN JAURES;13014;MARSEILLE 14E ARRONDISSEMENT;Immeuble;38.0;Société HLM
601039;5.5633333333333335;43.38777777777778;"43°23'16.000""N 5°33'48.000""E";13073;LE TERME NORD;RÉSERVOIR DE JAS DE VALÈZE;13124;PEYPIN;Pylône autostable;13.0;TOTEM
603807;5.4319444444444445;43.25055555555556;"43°15'2.000""N 5°25'55.000""E";13209;VAUFRÈGES;SUPER ROUVIÈRE RELAIS TDF;13009;MARSEILLE 9E ARRONDISSEMENT;Pylône autostable;46.0;TDF
607142;5.330555555555556;43.42916666666667;"43°25'45.000""N 5°19'50.000""E";13019;"CADET D'ARNAUD";"";13480;CABRIES;Pylône autostable;37.0;SNCF Réseau
610061;5.163333333333333;43.33861111111111;"43°20'19.000""N 5°9'48.000""E";13021;"";AV PAUL LOMBARDI PRÈS RÉSERVOIR;13620;CARRY LE ROUET;Pylône haubané;18.0;TOTEM
610790;5.386388888888889;43.437777777777775;"43°26'16.000""N 5°23'11.000""E";13019;LE COULADOU;RÉSERVOIR DÉPARTEMENTAL 60C;13480;CABRIES;Bâtiment;13.0;ORANGE
610817;5.171388888888889;43.39138888888889;"43°23'29.000""N 5°10'17.000""E";13026;LES TOURELS;GRANDE BASTIDE;13220;CHATEAUNEUF LES MARTIGUES;Pylône autostable;21.0;TOTEM
620366;5.381944444444445;43.300555555555555;"43°18'2.000""N 5°22'55.000""E";13201;"";16 BD DE LA LIBERTÉ;13001;MARSEILLE 1ER ARRONDISSEMENT;Immeuble;32.0;"Copropriété, Syndic, SCI"
621687;5.029722222222222;43.382777777777775;"43°22'58.000""N 5°1'47.000""E";13056;"";VALLON DE GEINE VERTE RÉSERVOIR DE CHASSE MUNICIPAL;13117;MARTIGUES;"Château d'eau - réservoir";18.0;ORANGE Services Fixes
622596;5.5119444444444445;43.297222222222224;"43°17'50.000""N 5°30'43.000""E";13211;"";63 TRAVERSE DE LA PENNE MAISON BLEUE;13011;MARSEILLE 11E ARRONDISSEMENT;Bâtiment;11.0;Particulier
624611;5.590277777777778;43.20444444444445;"43°12'16.000""N 5°35'25.000""E";13028;"";PÉAGE LA CIOTAT A50/PK 35;13600;CIOTAT;Pylône autostable;33.0;"Sociétés d'Autoroutes"
624613;5.608888888888889;43.20583333333333;"43°12'21.000""N 5°36'32.000""E";13028;"";VOIE ANTIOPE ZI ATHELIA IIISOCIETE NOVATECH PRÉS A50;13600;CIOTAT;Pylône autostable;24.0;ATC FRANCE
629242;5.698333333333333;43.18277777777778;"43°10'58.000""N 5°41'54.000""E";83112;"";RTE DES PLAYES CENTRAL TÉLÉPHONIQUE;83270;SAINT CYR SUR MER;Immeuble;18.0;ORANGE Services Fixes
